composite,setting,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px,is_null,draw,objects,seconds
true,0.60/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0554,0,3.034,1,1,162,76.23
true,0.60/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0652,0,3.768,1,1,162,76.23
true,0.60/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0981,0,3.034,1,1,162,76.23
true,0.60/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0613,0,3.034,1,1,162,76.23
true,0.60/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0383,0,1.82,1,1,162,76.23
true,0.60/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0729,0,3.034,1,2,162,76.23
true,0.60/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0781,0,3.768,1,2,162,76.23
true,0.60/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0386,0,3.034,1,2,162,76.23
true,0.60/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0345,0,3.034,1,2,162,76.23
true,0.60/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0172,0,1.82,1,2,162,76.23
true,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0016,0,3.034,0,0,163,76.23
true,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.5968,1,3.768,0,0,163,76.23
true,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0992,0,3.034,0,0,163,76.23
true,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0867,0,3.034,0,0,163,76.23
true,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0434,0,1.82,0,0,163,76.23
true,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.1789,0,3.034,1,0,163,76.23
true,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0614,0,3.768,1,0,163,76.23
true,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.2216,0,3.034,1,0,163,76.23
true,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.1244,0,3.034,1,0,163,76.23
true,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0806,0,1.82,1,0,163,76.23
true,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.05,0,3.034,1,1,163,76.23
true,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0383,0,3.768,1,1,163,76.23
true,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0445,0,3.034,1,1,163,76.23
true,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0439,0,3.034,1,1,163,76.23
true,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0381,0,1.82,1,1,163,76.23
true,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0606,0,3.034,1,2,163,76.23
true,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0869,0,3.768,1,2,163,76.23
true,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0522,0,3.034,1,2,163,76.23
true,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0321,0,3.034,1,2,163,76.23
true,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0248,0,1.82,1,2,163,76.23
false,0.88/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0,0,3.034,0,0,103,74.78
false,0.88/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0,0,3.768,0,0,103,74.78
false,0.88/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0,0,3.034,0,0,103,74.78
false,0.88/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0,0,3.034,0,0,103,74.78
false,0.88/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0,0,1.82,0,0,103,74.78
false,0.88/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0177,0,3.034,1,0,103,74.78
false,0.88/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0402,0,3.768,1,0,103,74.78
false,0.88/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.027,0,3.034,1,0,103,74.78
false,0.88/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0211,0,3.034,1,0,103,74.78
false,0.88/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0106,0,1.82,1,0,103,74.78
false,0.88/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0335,0,3.034,1,1,103,74.78
false,0.88/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0524,0,3.768,1,1,103,74.78
false,0.88/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0352,0,3.034,1,1,103,74.78
false,0.88/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0275,0,3.034,1,1,103,74.78
false,0.88/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0129,0,1.82,1,1,103,74.78
false,0.88/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0459,0,3.034,1,2,103,74.78
false,0.88/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0646,0,3.768,1,2,103,74.78
false,0.88/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0289,0,3.034,1,2,103,74.78
false,0.88/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0364,0,3.034,1,2,103,74.78
false,0.88/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0105,0,1.82,1,2,103,74.78
false,0.80/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0,0,3.034,0,0,142,74.78
false,0.80/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.5312,1,3.768,0,0,142,74.78
false,0.80/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0,0,3.034,0,0,142,74.78
false,0.80/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0,0,3.034,0,0,142,74.78
false,0.80/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0,0,1.82,0,0,142,74.78
false,0.80/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.1,0,3.034,1,0,142,74.78
false,0.80/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.2087,0,3.768,1,0,142,74.78
false,0.80/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.1464,0,3.034,1,0,142,74.78
false,0.80/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.1143,0,3.034,1,0,142,74.78
false,0.80/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0571,0,1.82,1,0,142,74.78
false,0.80/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.041,0,3.034,1,1,142,74.78
false,0.80/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0641,0,3.768,1,1,142,74.78
false,0.80/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0431,0,3.034,1,1,142,74.78
false,0.80/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0336,0,3.034,1,1,142,74.78
false,0.80/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0168,0,1.82,1,1,142,74.78
false,0.80/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0526,0,3.034,1,2,142,74.78
false,0.80/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0808,0,3.768,1,2,142,74.78
false,0.80/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0553,0,3.034,1,2,142,74.78
false,0.80/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0431,0,3.034,1,2,142,74.78
false,0.80/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0216,0,1.82,1,2,142,74.78
false,0.70/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0,0,3.034,0,0,156,74.78
false,0.70/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.5312,1,3.768,0,0,156,74.78
false,0.70/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0,0,3.034,0,0,156,74.78
false,0.70/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0,0,3.034,0,0,156,74.78
false,0.70/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0,0,1.82,0,0,156,74.78
false,0.70/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0648,0,3.034,1,0,156,74.78
false,0.70/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.1043,0,3.768,1,0,156,74.78
false,0.70/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0574,0,3.034,1,0,156,74.78
false,0.70/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0352,0,3.034,1,0,156,74.78
false,0.70/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.038,0,1.82,1,0,156,74.78
false,0.70/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.1014,0,3.034,1,1,156,74.78
false,0.70/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.1263,0,3.768,1,1,156,74.78
false,0.70/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.1202,0,3.034,1,1,156,74.78
false,0.70/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0938,0,3.034,1,1,156,74.78
false,0.70/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0469,0,1.82,1,1,156,74.78
false,0.70/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0722,0,3.034,1,2,156,74.78
false,0.70/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0631,0,3.768,1,2,156,74.78
false,0.70/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0602,0,3.034,1,2,156,74.78
false,0.70/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0694,0,3.034,1,2,156,74.78
false,0.70/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0192,0,1.82,1,2,156,74.78
false,0.60/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0,0,3.034,0,0,158,74.78
false,0.60/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.5312,1,3.768,0,0,158,74.78
false,0.60/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0,0,3.034,0,0,158,74.78
false,0.60/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0,0,3.034,0,0,158,74.78
false,0.60/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0,0,1.82,0,0,158,74.78
false,0.60/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.125,0,3.034,1,0,158,74.78
false,0.60/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.2346,0,3.768,1,0,158,74.78
false,0.60/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.1,0,3.034,1,0,158,74.78
false,0.60/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.3,0,3.034,1,0,158,74.78
false,0.60/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.056,0,1.82,1,0,158,74.78
false,0.60/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.041,0,3.034,1,1,158,74.78
false,0.60/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0222,0,3.768,1,1,158,74.78
false,0.60/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0206,0,3.034,1,1,158,74.78
false,0.60/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0848,0,3.034,1,1,158,74.78
false,0.60/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0582,0,1.82,1,1,158,74.78
false,0.60/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.1193,0,3.034,1,2,158,74.78
false,0.60/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0521,0,3.768,1,2,158,74.78
false,0.60/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0985,0,3.034,1,2,158,74.78
false,0.60/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.1744,0,3.034,1,2,158,74.78
false,0.60/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0426,0,1.82,1,2,158,74.78
false,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0,0,3.034,0,0,158,74.78
false,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.5312,1,3.768,0,0,158,74.78
false,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0,0,3.034,0,0,158,74.78
false,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0,0,3.034,0,0,158,74.78
false,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0,0,1.82,0,0,158,74.78
false,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0976,0,3.034,1,0,158,74.78
false,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.1478,0,3.768,1,0,158,74.78
false,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0627,0,3.034,1,0,158,74.78
false,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0425,0,3.034,1,0,158,74.78
false,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0237,0,1.82,1,0,158,74.78
false,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0608,0,3.034,1,1,158,74.78
false,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0783,0,3.768,1,1,158,74.78
false,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0412,0,3.034,1,1,158,74.78
false,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0328,0,3.034,1,1,158,74.78
false,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0393,0,1.82,1,1,158,74.78
false,0.50/0.88,g3_0713.tif,3567,39,0.1436,14.36,0.0416,0,3.034,1,2,158,74.78
false,0.50/0.88,g3_0713.tif,3568,61,0.2246,22.46,0.0905,0,3.768,1,2,158,74.78
false,0.50/0.88,g3_0713.tif,3569,41,0.1509,15.09,0.0247,0,3.034,1,2,158,74.78
false,0.50/0.88,g3_0713.tif,3570,32,0.1178,11.78,0.0476,0,3.034,1,2,158,74.78
false,0.50/0.88,g3_0713.tif,3571,16,0.0589,5.89,0.0113,0,1.82,1,2,158,74.78
true,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.001,0,3.034,0,0,156,75.28
true,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0009,0,3.034,0,0,156,75.28
true,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0015,0,3.034,0,0,156,75.28
true,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0009,0,3.034,0,0,156,75.28
true,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0012,0,3.034,0,0,156,75.28
true,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.036,0,3.034,1,0,156,75.28
true,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0304,0,3.034,1,0,156,75.28
true,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0534,0,3.034,1,0,156,75.28
true,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0282,0,3.034,1,0,156,75.28
true,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0836,0,3.034,1,0,156,75.28
true,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0574,0,3.034,1,1,156,75.28
true,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0691,0,3.034,1,1,156,75.28
true,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.1584,0,3.034,1,1,156,75.28
true,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0551,0,3.034,1,1,156,75.28
true,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0801,0,3.034,1,1,156,75.28
true,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.052,0,3.034,1,2,156,75.28
true,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.044,0,3.034,1,2,156,75.28
true,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0478,0,3.034,1,2,156,75.28
true,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.064,0,3.034,1,2,156,75.28
true,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.072,0,3.034,1,2,156,75.28
true,0.80/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0012,0,3.034,0,0,212,75.28
true,0.80/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.001,0,3.034,0,0,212,75.28
true,0.80/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0018,0,3.034,0,0,212,75.28
true,0.80/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.001,0,3.034,0,0,212,75.28
true,0.80/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0015,0,3.034,0,0,212,75.28
true,0.80/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.1057,0,3.034,1,0,212,75.28
true,0.80/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.1009,0,3.034,1,0,212,75.28
true,0.80/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0718,0,3.034,1,0,212,75.28
true,0.80/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0714,0,3.034,1,0,212,75.28
true,0.80/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.1942,0,3.034,1,0,212,75.28
true,0.80/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0536,0,3.034,1,1,212,75.28
true,0.80/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.1063,0,3.034,1,1,212,75.28
true,0.80/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.1749,0,3.034,1,1,212,75.28
true,0.80/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.117,0,3.034,1,1,212,75.28
true,0.80/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.1527,0,3.034,1,1,212,75.28
true,0.80/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0931,0,3.034,1,2,212,75.28
true,0.80/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.1234,0,3.034,1,2,212,75.28
true,0.80/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.1918,0,3.034,1,2,212,75.28
true,0.80/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.2788,0,3.034,1,2,212,75.28
true,0.80/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.2994,0,3.034,1,2,212,75.28
true,0.70/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0012,0,3.034,0,0,227,75.28
true,0.70/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.001,0,3.034,0,0,227,75.28
true,0.70/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0018,0,3.034,0,0,227,75.28
true,0.70/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.001,0,3.034,0,0,227,75.28
true,0.70/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0015,0,3.034,0,0,227,75.28
true,0.70/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0401,0,3.034,1,0,227,75.28
true,0.70/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.034,0,3.034,1,0,227,75.28
true,0.70/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0628,0,3.034,1,0,227,75.28
true,0.70/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0494,0,3.034,1,0,227,75.28
true,0.70/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0556,0,3.034,1,0,227,75.28
true,0.70/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0892,0,3.034,1,1,227,75.28
true,0.70/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0755,0,3.034,1,1,227,75.28
true,0.70/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.1242,0,3.034,1,1,227,75.28
true,0.70/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.1073,0,3.034,1,1,227,75.28
true,0.70/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0839,0,3.034,1,1,227,75.28
true,0.70/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0569,0,3.034,1,2,227,75.28
true,0.70/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.25,0,3.034,1,2,227,75.28
true,0.70/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.4769,0,3.034,1,2,227,75.28
true,0.70/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.2414,0,3.034,1,2,227,75.28
true,0.70/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0544,0,3.034,1,2,227,75.28
true,0.60/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0012,0,3.034,0,0,232,75.28
true,0.60/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.001,0,3.034,0,0,232,75.28
true,0.60/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0019,0,3.034,0,0,232,75.28
true,0.60/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.001,0,3.034,0,0,232,75.28
true,0.60/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0015,0,3.034,0,0,232,75.28
true,0.60/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.1124,0,3.034,1,0,232,75.28
true,0.60/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0698,0,3.034,1,0,232,75.28
true,0.60/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.154,0,3.034,1,0,232,75.28
true,0.60/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0546,0,3.034,1,0,232,75.28
true,0.60/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0842,0,3.034,1,0,232,75.28
true,0.60/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0536,0,3.034,1,1,232,75.28
true,0.60/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0804,0,3.034,1,1,232,75.28
true,0.60/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.1479,0,3.034,1,1,232,75.28
true,0.60/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.1209,0,3.034,1,1,232,75.28
true,0.60/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.1136,0,3.034,1,1,232,75.28
true,0.60/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0722,0,3.034,1,2,232,75.28
true,0.60/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0708,0,3.034,1,2,232,75.28
true,0.60/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.121,0,3.034,1,2,232,75.28
true,0.60/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.1455,0,3.034,1,2,232,75.28
true,0.60/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.1066,0,3.034,1,2,232,75.28
true,0.50/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0012,0,3.034,0,0,232,75.28
true,0.50/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.001,0,3.034,0,0,232,75.28
true,0.50/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0019,0,3.034,0,0,232,75.28
true,0.50/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.001,0,3.034,0,0,232,75.28
true,0.50/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0015,0,3.034,0,0,232,75.28
true,0.50/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0759,0,3.034,1,0,232,75.28
true,0.50/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0439,0,3.034,1,0,232,75.28
true,0.50/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0785,0,3.034,1,0,232,75.28
true,0.50/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0441,0,3.034,1,0,232,75.28
true,0.50/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.07,0,3.034,1,0,232,75.28
true,0.50/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0845,0,3.034,1,1,232,75.28
true,0.50/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0383,0,3.034,1,1,232,75.28
true,0.50/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.1491,0,3.034,1,1,232,75.28
true,0.50/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.059,0,3.034,1,1,232,75.28
true,0.50/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0732,0,3.034,1,1,232,75.28
true,0.50/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0794,0,3.034,1,2,232,75.28
true,0.50/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0672,0,3.034,1,2,232,75.28
true,0.50/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0595,0,3.034,1,2,232,75.28
true,0.50/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.054,0,3.034,1,2,232,75.28
true,0.50/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0631,0,3.034,1,2,232,75.28
false,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0406,0,3.034,0,0,172,75.37
false,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0363,0,3.034,0,0,172,75.37
false,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0635,0,3.034,0,0,172,75.37
false,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0357,0,3.034,0,0,172,75.37
false,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0377,0,3.034,0,0,172,75.37
false,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0997,0,3.034,1,0,172,75.37
false,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0573,0,3.034,1,0,172,75.37
false,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0809,0,3.034,1,0,172,75.37
false,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0746,0,3.034,1,0,172,75.37
false,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0636,0,3.034,1,0,172,75.37
false,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0951,0,3.034,1,1,172,75.37
false,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0752,0,3.034,1,1,172,75.37
false,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0608,0,3.034,1,1,172,75.37
false,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.1364,0,3.034,1,1,172,75.37
false,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.1534,0,3.034,1,1,172,75.37
false,0.88/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0979,0,3.034,1,2,172,75.37
false,0.88/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0853,0,3.034,1,2,172,75.37
false,0.88/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0733,0,3.034,1,2,172,75.37
false,0.88/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.1069,0,3.034,1,2,172,75.37
false,0.88/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0956,0,3.034,1,2,172,75.37
false,0.80/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.0406,0,3.034,0,0,242,75.37
false,0.80/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.0363,0,3.034,0,0,242,75.37
false,0.80/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.0635,0,3.034,0,0,242,75.37
false,0.80/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.0357,0,3.034,0,0,242,75.37
false,0.80/0.88,g3_0741.tif,3711,54,0.1988,19.88,0.0377,0,3.034,0,0,242,75.37
false,0.80/0.88,g3_0741.tif,3707,39,0.1436,14.36,0.145,0,3.034,1,0,242,75.37
false,0.80/0.88,g3_0741.tif,3708,33,0.1215,12.15,0.1737,0,3.034,1,0,242,75.37
false,0.80/0.88,g3_0741.tif,3709,61,0.2246,22.46,0.2414,0,3.034,1,0,242,75.37
false,0.80/0.88,g3_0741.tif,3710,48,0.1767,17.67,0.161,0,3.034,1,0,242,75.37
